isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair
True,False,True,13,27,9556,13.27FDY
False,True,True,13,16,12728,13.16EQY
False,False,False,13,12,5761,13.12EDN
True,False,True,13,19,5881,13.19FDY
True,True,False,13,46,27673,13.46FQN
False,True,False,13,5,8782,13.5EQN
True,False,True,13,21,10819,13.21FDY
True,False,True,13,24,8176,13.24FDY
True,False,True,13,29,10006,13.29FDY
False,True,True,13,4,9566,13.4EQY
True,True,True,13,30,17129,13.30FQY
True,False,False,13,34,16402,13.34FDN
True,True,False,13,43,11158,13.43FQN
True,True,False,13,39,14628,13.39FQN
True,False,True,13,22,11848,13.22FDY
True,False,False,13,45,32460,13.45FDN
True,True,False,13,48,19802,13.48FQN
True,False,True,13,17,14292,13.17FDY
False,False,True,13,13,10891,13.13EDY
False,True,True,13,14,9656,13.14EQY
False,True,False,13,10,11363,13.10EQN
True,True,False,13,42,1742,13.42FQN
False,False,True,13,8,6030,13.8EDY
True,True,True,13,25,18328,13.25FQY
True,True,False,13,38,8070,13.38FQN
True,True,False,13,35,9565,13.35FQN
True,False,True,13,28,8082,13.28FDY
False,False,False,13,1,12929,13.1EDN
True,True,True,13,31,15972,13.31FQY
True,True,False,13,33,7099,13.33FQN
True,False,True,13,23,6882,13.23FDY
True,False,False,13,44,10259,13.44FDN
True,True,False,5,33,4169,5.33FQN
False,False,True,5,8,8459,5.8EDY
True,False,True,5,23,4103,5.23FDY
True,False,False,5,44,7409,5.44FDN
False,True,True,5,14,10199,5.14EQY
True,True,False,5,42,16200,5.42FQN
True,True,False,5,38,8821,5.38FQN
True,True,False,5,35,1763,5.35FQN
True,True,True,5,31,8399,5.31FQY
True,False,True,5,22,6825,5.22FDY
False,True,True,5,4,9240,5.4EQY
True,False,True,5,17,11420,5.17FDY
False,False,True,5,13,10799,5.13EDY
True,False,True,5,29,9155,5.29FDY
True,True,False,5,46,8346,5.46FQN
False,True,False,5,3,9206,5.3EQN
True,True,False,5,40,-2130,5.40FQN
True,False,True,5,27,10386,5.27FDY
False,False,False,5,12,13132,5.12EDN
False,True,False,5,2,9879,5.2EQN
True,False,True,5,20,-3360,5.20FDY
True,False,True,5,26,5940,5.26FDY
True,True,True,5,32,11278,5.32FQY
True,True,False,5,41,7906,5.41FQN
False,False,False,5,9,13811,5.9EDN
True,False,False,14,41,12102,14.41FDN
False,False,True,14,3,10379,14.3EDY
False,True,False,14,7,8833,14.7EQN
True,True,False,14,36,16434,14.36FQN
True,False,True,14,32,1439,14.32FDY
True,True,True,14,26,8939,14.26FQY
False,True,False,14,13,13468,14.13EQN
True,True,True,14,18,12615,14.18FQY
True,False,False,14,47,7890,14.47FDN
False,False,True,14,5,8850,14.5EDY
True,True,True,14,20,13994,14.20FQY
True,True,True,14,27,12799,14.27FQY
False,False,False,14,6,8542,14.6EDN
True,False,False,14,37,11034,14.37FDN
True,False,False,14,40,6219,14.40FDN
False,False,True,14,2,14355,14.2EDY
False,False,False,14,14,6078,14.14EDN
True,True,True,14,19,6961,14.19FQY
False,False,True,14,10,6270,14.10EDY
True,True,True,14,21,9049,14.21FQY
False,True,True,14,9,15562,14.9EQY
True,False,False,14,46,11105,14.46FDN
False,True,False,14,11,6660,14.11EQN
False,True,True,14,15,10268,14.15EQY
True,False,False,14,39,5384,14.39FDN
False,True,False,14,8,6195,14.8EQN
True,False,False,14,43,6599,14.43FDN
True,True,False,14,34,7609,14.34FQN
True,False,True,14,30,6450,14.30FDY
True,True,True,14,29,6522,14.29FQY
False,True,True,14,1,12618,14.1EQY
True,True,True,14,24,10498,14.24FQY
True,False,False,14,48,7176,14.48FDN
True,True,False,14,45,11085,14.45FQN
True,True,True,14,22,13453,14.22FQY
True,True,True,14,17,7962,14.17FQY
True,False,True,14,31,4951,14.31FDY
True,True,True,14,28,6120,14.28FQY
False,False,False,14,4,18458,14.4EDN
True,False,False,14,35,5488,14.35FDN
True,False,False,14,38,10014,14.38FDN
True,False,True,14,25,12659,14.25FDY
True,False,False,14,42,8400,14.42FDN
True,True,False,14,44,11088,14.44FQN
True,True,True,14,23,9202,14.23FQY
True,False,False,14,33,10350,14.33FDN
False,False,False,14,16,6509,14.16EDN
False,True,True,14,12,10838,14.12EQY
False,True,False,22,13,8208,22.13EQN
True,False,False,22,41,4661,22.41FDN
False,True,True,22,1,10380,22.1EQY
True,True,True,22,26,5514,22.26FQY
False,True,False,22,8,5135,22.8EQN
True,False,True,22,32,5608,22.32FDY
True,True,False,22,36,3181,22.36FQN
True,False,False,22,47,2648,22.47FDN
True,True,True,22,20,9989,22.20FQY
True,True,True,22,18,10858,22.18FQY
True,True,True,22,27,4458,22.27FQY
True,False,False,22,40,3299,22.40FDN
False,False,False,22,4,3238,22.4EDN
True,False,False,22,37,5070,22.37FDN
True,True,True,22,21,4971,22.21FQY
True,False,False,22,46,7032,22.46FDN
True,True,True,22,19,4381,22.19FQY
False,False,False,22,14,6107,22.14EDN
False,False,True,22,10,6649,22.10EDY
True,False,False,22,43,6791,22.43FDN
True,False,False,22,39,4921,22.39FDN
True,True,True,22,29,3526,22.29FQY
False,True,False,22,7,2981,22.7EQN
True,True,True,22,24,475,22.24FQY
False,False,True,22,3,4485,22.3EDY
True,False,True,22,30,3598,22.30FDY
True,True,False,22,34,3464,22.34FQN
False,True,False,22,11,3911,22.11EQN
False,True,True,22,15,5309,22.15EQY
True,True,True,22,17,7555,22.17FQY
True,False,False,22,48,6939,22.48FDN
True,True,False,22,45,8979,22.45FQN
False,False,True,22,5,4214,22.5EDY
True,True,True,22,22,6952,22.22FQY
True,True,True,22,28,3054,22.28FQY
False,False,True,22,2,3407,22.2EDY
True,False,True,22,31,5651,22.31FDY
True,False,True,22,25,2310,22.25FDY
False,False,False,22,6,5501,22.6EDN
True,False,False,22,42,1592,22.42FDN
True,False,False,22,35,7572,22.35FDN
True,False,False,22,38,5511,22.38FDN
False,True,True,22,12,7651,22.12EQY
False,False,False,22,16,7518,22.16EDN
True,True,False,22,44,9002,22.44FQN
True,True,True,22,23,338,22.23FQY
True,False,False,22,33,4354,22.33FDN
False,True,True,22,9,7485,22.9EQY
