filename,participant,GP_condition,Q_condition,item,inter_reading,is_filler
22.14EDN,22,False,False,14,800,False
22.15EQY,22,True,True,15,-1,False
22.16EDN,22,False,False,16,-1,False
22.17FQY,22,True,True,17,-1,True
22.18FQY,22,True,True,18,700,True
22.19FQY,22,True,True,19,850,True
22.1EQY,22,True,True,1,400,False
22.20FQY,22,True,True,20,649,True
22.21FQY,22,True,True,21,1100,True
22.22FQY,22,True,True,22,-1,True
22.23FQY,22,True,True,23,-2,True
22.24FQY,22,True,True,24,-1,True
22.25FDY,22,True,False,25,-1,True
22.26FQY,22,True,True,26,-1,True
22.27FQY,22,True,True,27,2050,True
22.28FQY,22,True,True,28,-2,True
22.29FQY,22,True,True,29,1349,True
22.2EDY,22,True,False,2,-1,False
22.30FDY,22,True,False,30,649,True
22.31FDY,22,True,False,31,649,True
22.32FDY,22,True,False,32,600,True
22.33FDN,22,False,False,33,649,True
22.34FQN,22,False,True,34,549,True
22.35FDN,22,False,False,35,-1,True
22.36FQN,22,False,True,36,850,True
22.37FDN,22,False,False,37,-2,True
22.38FDN,22,False,False,38,0,True
22.39FDN,22,False,False,39,-1,True
22.3EDY,22,True,False,3,899,False
22.40FDN,22,False,False,40,2650,True
22.41FDN,22,False,False,41,500,True
22.42FDN,22,False,False,42,-2,True
22.43FDN,22,False,False,43,1149,True
22.44FQN,22,False,True,44,2650,True
22.45FQN,22,False,True,45,1599,True
22.46FDN,22,False,False,46,0,True
22.47FDN,22,False,False,47,450,True
22.48FDN,22,False,False,48,1500,True
22.4EDN,22,False,False,4,-1,False
22.5EDY,22,True,False,5,-2,False
22.6EDN,22,False,False,6,649,False
22.7EQN,22,False,True,7,1150,False
22.8EQN,22,False,True,8,0,False
22.9EQY,22,True,True,9,850,False
3.10EQY,3,True,True,10,6149,False
3.11EDN,3,False,False,11,400,False
3.12EDY,3,True,False,12,2650,False
3.13EDN,3,False,False,13,2600,False
3.14EQN,3,False,True,14,2350,False
3.15EDY,3,True,False,15,2349,False
3.16EQN,3,False,True,16,3950,False
3.17FDY,3,True,False,17,2850,True
3.18FDY,3,True,False,18,2600,True
3.19FDY,3,True,False,19,950,True
3.1EDY,3,True,False,1,3750,False
3.20FDY,3,True,False,20,2100,True
3.21FDY,3,True,False,21,1200,True
3.22FDY,3,True,False,22,1550,True
3.23FDY,3,True,False,23,1150,True
3.24FDY,3,True,False,24,2150,True
3.25FQY,3,True,True,25,5300,True
3.26FDY,3,True,False,26,2749,True
3.27FDY,3,True,False,27,4650,True
3.28FDY,3,True,False,28,4650,True
3.29FDY,3,True,False,29,4500,True
3.2EQY,3,True,True,2,2300,False
3.30FQY,3,True,True,30,4850,True
3.31FQY,3,True,True,31,4750,True
3.32FQY,3,True,True,32,1250,True
3.33FQN,3,False,True,33,2900,True
3.34FDN,3,False,False,34,2800,True
3.35FQN,3,False,True,35,1200,True
3.36FDN,3,False,False,36,1150,True
3.37FQN,3,False,True,37,3900,True
3.38FQN,3,False,True,38,6800,True
3.39FQN,3,False,True,39,700,True
3.3EQY,3,True,True,3,5900,False
3.40FQN,3,False,True,40,5500,True
3.41FQN,3,False,True,41,2800,True
3.42FQN,3,False,True,42,899,True
3.43FQN,3,False,True,43,1450,True
3.44FDN,3,False,False,44,1850,True
3.45FDN,3,False,False,45,2200,True
3.46FQN,3,False,True,46,2200,True
3.47FQN,3,False,True,47,4400,True
3.48FQN,3,False,True,48,2150,True
3.4EQN,3,False,True,4,7450,False
3.5EQY,3,True,True,5,4600,False
3.6EQN,3,False,True,6,1750,False
3.7EDN,3,False,False,7,1750,False
3.8EDN,3,False,False,8,3900,False
3.9EDY,3,True,False,9,950,False
4.10EDN,4,False,False,10,1800,False
4.11EQY,4,True,True,11,3250,False
4.12EQN,4,False,True,12,1500,False
4.13EQY,4,True,True,13,2750,False
4.14EDY,4,True,False,14,3050,False
4.15EQN,4,False,True,15,4400,False
4.16EDY,4,True,False,16,3250,False
4.17FQY,4,True,True,17,1800,True
4.18FQY,4,True,True,18,3900,True
4.19FQY,4,True,True,19,2200,True
4.1EQN,4,False,True,1,3700,False
4.20FQY,4,True,True,20,4650,True
4.21FQY,4,True,True,21,1600,True
4.22FQY,4,True,True,22,1200,True
4.23FQY,4,True,True,23,1800,True
4.24FQY,4,True,True,24,3600,True
4.25FDY,4,True,False,25,2600,True
4.26FQY,4,True,True,26,3200,True
4.27FQY,4,True,True,27,3950,True
4.28FQY,4,True,True,28,2000,True
4.29FQY,4,True,True,29,1700,True
4.2EDN,4,False,False,2,1700,False
4.30FDY,4,True,False,30,1150,True
4.31FDY,4,True,False,31,1200,True
4.32FDY,4,True,False,32,2000,True
4.33FDN,4,False,False,33,3100,True
4.34FQN,4,False,True,34,1200,True
4.35FDN,4,False,False,35,2900,True
4.36FQN,4,False,True,36,3950,True
4.37FDN,4,False,False,37,1150,True
4.38FDN,4,False,False,38,1750,True
4.39FDN,4,False,False,39,2650,True
4.3EDN,4,False,False,3,1600,False
4.40FDN,4,False,False,40,1650,True
4.41FDN,4,False,False,41,1900,True
4.42FDN,4,False,False,42,1400,True
4.43FDN,4,False,False,43,4350,True
4.44FQN,4,False,True,44,3350,True
4.45FQN,4,False,True,45,2200,True
4.46FDN,4,False,False,46,2100,True
4.47FDN,4,False,False,47,1300,True
4.48FDN,4,False,False,48,1300,True
4.4EDY,4,True,False,4,2200,False
4.5EDN,4,False,False,5,4200,False
4.6EDY,4,True,False,6,1500,False
4.7EQY,4,True,True,7,2600,False
4.8EQY,4,True,True,8,2100,False
4.9EQN,4,False,True,9,3950,False
5.12EDN,5,False,False,12,5250,False
5.13EDY,5,True,False,13,4550,False
5.14EQY,5,True,True,14,4500,False
5.17FDY,5,True,False,17,5800,True
5.20FDY,5,True,False,20,5150,True
5.22FDY,5,True,False,22,4500,True
5.23FDY,5,True,False,23,5150,True
5.26FDY,5,True,False,26,4600,True
5.27FDY,5,True,False,27,4350,True
5.29FDY,5,True,False,29,5250,True
5.2EQN,5,False,True,2,3050,False
5.31FQY,5,True,True,31,5250,True
5.32FQY,5,True,True,32,4550,True
5.33FQN,5,False,True,33,5200,True
5.35FQN,5,False,True,35,5700,True
5.38FQN,5,False,True,38,4050,True
5.3EQN,5,False,True,3,6500,False
5.40FQN,5,False,True,40,7750,True
5.41FQN,5,False,True,41,4450,True
5.42FQN,5,False,True,42,10000,True
5.44FDN,5,False,False,44,6850,True
5.46FQN,5,False,True,46,4650,True
5.4EQY,5,True,True,4,6050,False
5.8EDY,5,True,False,8,4500,False
5.9EDN,5,False,False,9,2899,False
6.10EDY,6,True,False,10,550,False
6.11EQN,6,False,True,11,1500,False
6.12EQY,6,True,True,12,2450,False
6.13EQN,6,False,True,13,1450,False
6.14EDN,6,False,False,14,2800,False
6.15EQY,6,True,True,15,699,False
6.16EDN,6,False,False,16,4650,False
6.17FQY,6,True,True,17,1800,True
6.18FQY,6,True,True,18,2100,True
6.19FQY,6,True,True,19,1249,True
6.1EQY,6,True,True,1,2150,False
6.20FQY,6,True,True,20,1750,True
6.21FQY,6,True,True,21,2050,True
6.22FQY,6,True,True,22,949,True
